GIP_GXP,TRADING_DATE,TRADING_PERIOD,PRICE
OTA2201,14/11/07,14,42.34
OTA2201,14/11/07,15,50.62
OTA2201,14/11/07,16,52.15
OTA2201,14/11/07,17,52.2
OTA2201,14/11/07,18,52.19
OTA2201,14/11/07,19,52.13
OTA2201,14/11/07,20,51.24
OTA2201,14/11/07,21,43.43
OTA2201,14/11/07,22,48.63
OTA2201,14/11/07,23,44.61
OTA2201,14/11/07,24,43.61
OTA2201,14/11/07,25,41.24
OTA2201,14/11/07,26,45.53
OTA2201,14/11/07,27,43.54
OTA2201,14/11/07,28,41.12
OTA2201,14/11/07,29,44.94
OTA2201,14/11/07,30,44.4
OTA2201,14/11/07,31,41.08
OTA2201,14/11/07,32,43.29
OTA2201,14/11/07,33,43.44
OTA2201,14/11/07,34,43.6
OTA2201,14/11/07,35,43.54
OTA2201,14/11/07,36,41.19
OTA2201,14/11/07,37,40.86
OTA2201,14/11/07,38,40.6
OTA2201,14/11/07,39,39.68
OTA2201,14/11/07,40,39.59
OTA2201,14/11/07,41,40.1
OTA2201,14/11/07,42,43.59
OTA2201,14/11/07,43,41.1
OTA2201,14/11/07,44,39.96
OTA2201,14/11/07,45,39.6
OTA2201,14/11/07,46,38.84
OTA2201,14/11/07,47,37.95
OTA2201,14/11/07,48,37.15
OTA2201,15/11/07,1,37.94
OTA2201,15/11/07,2,38.02
OTA2201,15/11/07,3,36.53
OTA2201,15/11/07,4,36.52
OTA2201,15/11/07,5,36.01
OTA2201,15/11/07,6,36.01
OTA2201,15/11/07,7,36.01
OTA2201,15/11/07,8,36.22
OTA2201,15/11/07,9,36.52
OTA2201,15/11/07,10,36.62
OTA2201,15/11/07,11,37.39
OTA2201,15/11/07,12,38.42
OTA2201,15/11/07,13,38.99
OTA2201,15/11/07,14,44.16
OTA2201,15/11/07,15,49.04
OTA2201,15/11/07,16,52.16
OTA2201,15/11/07,17,52.15
OTA2201,15/11/07,18,49.25
OTA2201,15/11/07,19,54.34
OTA2201,15/11/07,20,52.32
OTA2201,15/11/07,21,52.18
OTA2201,15/11/07,22,45.24
OTA2201,15/11/07,23,44.71
OTA2201,15/11/07,24,44.16
OTA2201,15/11/07,25,41.63
OTA2201,15/11/07,26,40.41
OTA2201,15/11/07,27,40.37
OTA2201,15/11/07,28,38.98
OTA2201,15/11/07,29,38.75
OTA2201,15/11/07,30,38.25
OTA2201,15/11/07,31,38.25
OTA2201,15/11/07,32,39.47
OTA2201,15/11/07,33,40.55
OTA2201,15/11/07,34,41.49
OTA2201,15/11/07,35,40.52
OTA2201,15/11/07,36,40.54
OTA2201,15/11/07,37,40.51
OTA2201,15/11/07,38,40.41
OTA2201,15/11/07,39,40.33
OTA2201,15/11/07,40,39.68
OTA2201,15/11/07,41,40.73
OTA2201,15/11/07,42,43.7
OTA2201,15/11/07,43,40.35
OTA2201,15/11/07,44,39.42
OTA2201,15/11/07,45,39.26
OTA2201,15/11/07,46,38.94
OTA2201,15/11/07,47,38.51
OTA2201,15/11/07,48,38.06
OTA2201,16/11/07,1,38.01
OTA2201,16/11/07,2,38.01
OTA2201,16/11/07,3,38.41
OTA2201,16/11/07,4,37.53
OTA2201,16/11/07,5,37.5
OTA2201,16/11/07,6,37.47
OTA2201,16/11/07,7,37.47
OTA2201,16/11/07,8,37.78
OTA2201,16/11/07,9,39.22
OTA2201,16/11/07,10,37.57
OTA2201,16/11/07,11,37.55
OTA2201,16/11/07,12,38.02
OTA2201,16/11/07,13,38.91
OTA2201,16/11/07,14,42.65
OTA2201,16/11/07,15,44.62
OTA2201,16/11/07,16,51.3
OTA2201,16/11/07,17,54.16
OTA2201,16/11/07,18,54.47
OTA2201,16/11/07,19,62.96
OTA2201,16/11/07,20,50.94
OTA2201,16/11/07,21,61.94
OTA2201,16/11/07,22,61.94
OTA2201,16/11/07,23,61.52
OTA2201,16/11/07,24,54.39
OTA2201,16/11/07,25,48.36
OTA2201,16/11/07,26,48.36
OTA2201,16/11/07,27,46.81
OTA2201,16/11/07,28,46.81
OTA2201,16/11/07,29,46.34
OTA2201,16/11/07,30,43.99
OTA2201,16/11/07,31,43.41
OTA2201,16/11/07,32,47.13
OTA2201,16/11/07,33,47.13
OTA2201,16/11/07,34,47.13
OTA2201,16/11/07,35,47.95
OTA2201,16/11/07,36,47.79
OTA2201,16/11/07,37,48.02
OTA2201,16/11/07,38,44.06
OTA2201,16/11/07,39,44.01
OTA2201,16/11/07,40,43.58
OTA2201,16/11/07,41,42.94
OTA2201,16/11/07,42,42.52
OTA2201,16/11/07,43,40.26
OTA2201,16/11/07,44,40.06
OTA2201,16/11/07,45,39.32
OTA2201,16/11/07,46,39.34
OTA2201,16/11/07,47,38.01
OTA2201,16/11/07,48,36.92
OTA2201,17/11/07,1,39.27
OTA2201,17/11/07,2,39.31
OTA2201,17/11/07,3,39.25
OTA2201,17/11/07,4,39.27
OTA2201,17/11/07,5,38.5
OTA2201,17/11/07,6,38.5
OTA2201,17/11/07,7,38.44
OTA2201,17/11/07,8,38.41
OTA2201,17/11/07,9,38.44
OTA2201,17/11/07,10,38.5
OTA2201,17/11/07,11,39.27
OTA2201,17/11/07,12,39.38
OTA2201,17/11/07,13,39.44
OTA2201,17/11/07,14,40.02
OTA2201,17/11/07,15,43.01
OTA2201,17/11/07,16,43.64
OTA2201,17/11/07,17,43.88
OTA2201,17/11/07,18,44.58
OTA2201,17/11/07,19,45.02
OTA2201,17/11/07,20,48.11
OTA2201,17/11/07,21,46.11
OTA2201,17/11/07,22,45.02
OTA2201,17/11/07,23,45.02
OTA2201,17/11/07,24,44.72
OTA2201,17/11/07,25,44.81
OTA2201,17/11/07,26,44.54
OTA2201,17/11/07,27,44.19
OTA2201,17/11/07,28,40.55
OTA2201,17/11/07,29,40.99
OTA2201,17/11/07,30,41.16
OTA2201,17/11/07,31,41.14
OTA2201,17/11/07,32,43.35
OTA2201,17/11/07,33,43.43
OTA2201,17/11/07,34,43.43
OTA2201,17/11/07,35,44.3
OTA2201,17/11/07,36,44.87
OTA2201,17/11/07,37,44.47
OTA2201,17/11/07,38,43.96
OTA2201,17/11/07,39,43.16
OTA2201,17/11/07,40,40.55
OTA2201,17/11/07,41,39.77
OTA2201,17/11/07,42,43.98
OTA2201,17/11/07,43,43.37
OTA2201,17/11/07,44,43.55
OTA2201,17/11/07,45,44.12
OTA2201,17/11/07,46,43.4
OTA2201,17/11/07,47,42.64
OTA2201,17/11/07,48,42.52
OTA2201,18/11/07,1,42.43
OTA2201,18/11/07,2,41.64
OTA2201,18/11/07,3,41.65
OTA2201,18/11/07,4,41.63
OTA2201,18/11/07,5,41.29
OTA2201,18/11/07,6,40.1
OTA2201,18/11/07,7,39.04
OTA2201,18/11/07,8,30.61
OTA2201,18/11/07,9,37.85
OTA2201,18/11/07,10,37.62
OTA2201,18/11/07,11,38.68
OTA2201,18/11/07,12,37.89
OTA2201,18/11/07,13,40.72
OTA2201,18/11/07,14,41.77
OTA2201,18/11/07,15,42.89
OTA2201,18/11/07,16,44.65
OTA2201,18/11/07,17,44.28
OTA2201,18/11/07,18,45.02
OTA2201,18/11/07,19,45.07
OTA2201,18/11/07,20,47.08
OTA2201,18/11/07,21,44.31
OTA2201,18/11/07,22,43.99
OTA2201,18/11/07,23,43.85
OTA2201,18/11/07,24,44.89
OTA2201,18/11/07,25,43.96
OTA2201,18/11/07,26,43.51
OTA2201,18/11/07,27,43.74
OTA2201,18/11/07,28,43.31
OTA2201,18/11/07,29,43.1
OTA2201,18/11/07,30,42.29
OTA2201,18/11/07,31,43.12
OTA2201,18/11/07,32,43.67
OTA2201,18/11/07,33,43.7
OTA2201,18/11/07,34,43.65
OTA2201,18/11/07,35,43.09
OTA2201,18/11/07,36,40.46
OTA2201,18/11/07,37,40.31
OTA2201,18/11/07,38,41.66
OTA2201,18/11/07,39,41.66
OTA2201,18/11/07,40,40.65
OTA2201,18/11/07,41,44.78
OTA2201,18/11/07,42,48.01
OTA2201,18/11/07,43,45.02
OTA2201,18/11/07,44,44.07
OTA2201,18/11/07,45,44.8
OTA2201,18/11/07,46,44.2
OTA2201,18/11/07,47,42.22
OTA2201,18/11/07,48,42.82
OTA2201,19/11/07,1,42.38
OTA2201,19/11/07,2,40.48
OTA2201,19/11/07,3,40.04
OTA2201,19/11/07,4,40.02
OTA2201,19/11/07,5,39.9
OTA2201,19/11/07,6,39.9
OTA2201,19/11/07,7,39.9
OTA2201,19/11/07,8,39.9
OTA2201,19/11/07,9,39.9
OTA2201,19/11/07,10,40.02
OTA2201,19/11/07,11,41.95
OTA2201,19/11/07,12,42.66
OTA2201,19/11/07,13,42.85
OTA2201,19/11/07,14,43.75
OTA2201,19/11/07,15,46.46
OTA2201,19/11/07,16,49.23
OTA2201,19/11/07,17,49.14
OTA2201,19/11/07,18,47.37
OTA2201,19/11/07,19,46.45
OTA2201,19/11/07,20,46.59
OTA2201,19/11/07,21,47.51
OTA2201,19/11/07,22,47.69
OTA2201,19/11/07,23,47.71
OTA2201,19/11/07,24,46.57
OTA2201,19/11/07,25,46.71
OTA2201,19/11/07,26,46.55
OTA2201,19/11/07,27,47.08
OTA2201,19/11/07,28,45.67
OTA2201,19/11/07,29,45.12
OTA2201,19/11/07,30,45.1
OTA2201,19/11/07,31,45
OTA2201,19/11/07,32,45.83
OTA2201,19/11/07,33,46.08
OTA2201,19/11/07,34,46.11
OTA2201,19/11/07,35,46.08
OTA2201,19/11/07,36,47.78
OTA2201,19/11/07,37,45.96
OTA2201,19/11/07,38,45.19
OTA2201,19/11/07,39,45.04
OTA2201,19/11/07,40,42.54
OTA2201,19/11/07,41,41.64
OTA2201,19/11/07,42,45.98
OTA2201,19/11/07,43,44.89
OTA2201,19/11/07,44,42.08
OTA2201,19/11/07,45,40.6
OTA2201,19/11/07,46,39.91
OTA2201,19/11/07,47,39.14
OTA2201,19/11/07,48,39.03
OTA2201,20/11/07,1,42.02
OTA2201,20/11/07,2,42.31
OTA2201,20/11/07,3,42.15
OTA2201,20/11/07,4,41.97
OTA2201,20/11/07,5,41.69
OTA2201,20/11/07,6,41.58
OTA2201,20/11/07,7,41.3
OTA2201,20/11/07,8,40.99
OTA2201,20/11/07,9,41.57
OTA2201,20/11/07,10,41.69
OTA2201,20/11/07,11,42.19
OTA2201,20/11/07,12,42.74
OTA2201,20/11/07,13,44.16
OTA2201,20/11/07,14,45.02
OTA2201,20/11/07,15,46.47
OTA2201,20/11/07,16,45.57
OTA2201,20/11/07,17,46.26
OTA2201,20/11/07,18,45.61
OTA2201,20/11/07,19,45.66
OTA2201,20/11/07,20,47.43
OTA2201,20/11/07,21,48.79
OTA2201,20/11/07,22,48.33
OTA2201,20/11/07,23,47.42
OTA2201,20/11/07,24,48.78
OTA2201,20/11/07,25,46.45
OTA2201,20/11/07,26,46.28
OTA2201,20/11/07,27,45.16
OTA2201,20/11/07,28,45.28
OTA2201,20/11/07,29,46.29
OTA2201,20/11/07,30,46.15
OTA2201,20/11/07,31,47.56
OTA2201,20/11/07,32,48.96
OTA2201,20/11/07,33,48.3
OTA2201,20/11/07,34,47.57
OTA2201,20/11/07,35,46
OTA2201,20/11/07,36,46.22
OTA2201,20/11/07,37,44.87
OTA2201,20/11/07,38,45.59
OTA2201,20/11/07,39,44.92
OTA2201,20/11/07,40,44.12
OTA2201,20/11/07,41,44.56
OTA2201,20/11/07,42,44.92
OTA2201,20/11/07,43,43.88
OTA2201,20/11/07,44,42.36
OTA2201,20/11/07,45,42.14
OTA2201,20/11/07,46,41.21
OTA2201,20/11/07,47,41.19
OTA2201,20/11/07,48,41.64
OTA2201,21/11/07,1,41.02
OTA2201,21/11/07,2,41.32
OTA2201,21/11/07,3,41.15
OTA2201,21/11/07,4,40.61
OTA2201,21/11/07,5,40.28
OTA2201,21/11/07,6,40.02
OTA2201,21/11/07,7,40.02
OTA2201,21/11/07,8,39.97
OTA2201,21/11/07,9,40.02
OTA2201,21/11/07,10,40.02
OTA2201,21/11/07,11,40.16
OTA2201,21/11/07,12,41.07
OTA2201,21/11/07,13,41.04
OTA2201,21/11/07,14,42.4
OTA2201,21/11/07,15,45.02
OTA2201,21/11/07,16,45.56
OTA2201,21/11/07,17,45.72
OTA2201,21/11/07,18,45.79
OTA2201,21/11/07,19,44.86
OTA2201,21/11/07,20,43.93
OTA2201,21/11/07,21,46.03
OTA2201,21/11/07,22,45.5
OTA2201,21/11/07,23,45.81
OTA2201,21/11/07,24,45.24
OTA2201,21/11/07,25,43.99
OTA2201,21/11/07,26,44.16
OTA2201,21/11/07,27,43.53
OTA2201,21/11/07,28,44.66
OTA2201,21/11/07,29,44.78
OTA2201,21/11/07,30,44.77
OTA2201,21/11/07,31,44.64
OTA2201,21/11/07,32,45.34
OTA2201,21/11/07,33,48.04
OTA2201,21/11/07,34,47.34
OTA2201,21/11/07,35,46.2
OTA2201,21/11/07,36,46.12
OTA2201,21/11/07,37,44.45
OTA2201,21/11/07,38,45.32
OTA2201,21/11/07,39,44.08
OTA2201,21/11/07,40,43.01
OTA2201,21/11/07,41,43.32
OTA2201,21/11/07,42,44.83
OTA2201,21/11/07,43,44.95
OTA2201,21/11/07,44,44.2
OTA2201,21/11/07,45,43
OTA2201,21/11/07,46,41.79
OTA2201,21/11/07,47,41.62
OTA2201,21/11/07,48,39.24
OTA2201,22/11/07,1,39.89
OTA2201,22/11/07,2,39.98
OTA2201,22/11/07,3,39.58
OTA2201,22/11/07,4,37.36
OTA2201,22/11/07,5,35.01
OTA2201,22/11/07,6,39.49
OTA2201,22/11/07,7,38
OTA2201,22/11/07,8,35.01
OTA2201,22/11/07,9,38
OTA2201,22/11/07,10,38.32
OTA2201,22/11/07,11,39.76
OTA2201,22/11/07,12,40.12
OTA2201,22/11/07,13,41.89
OTA2201,22/11/07,14,44.93
OTA2201,22/11/07,15,45.53
OTA2201,22/11/07,16,45.65
OTA2201,22/11/07,17,45.72
OTA2201,22/11/07,18,45.73
OTA2201,22/11/07,19,45.73
OTA2201,22/11/07,20,45.73
OTA2201,22/11/07,21,45.06
OTA2201,22/11/07,22,45.44
OTA2201,22/11/07,23,45.43
OTA2201,22/11/07,24,44.14
OTA2201,22/11/07,25,44.8
OTA2201,22/11/07,26,44.69
OTA2201,22/11/07,27,44.69
OTA2201,22/11/07,28,44.88
OTA2201,22/11/07,29,44.75
OTA2201,22/11/07,30,44.72
OTA2201,22/11/07,31,44.34
OTA2201,22/11/07,32,44.78
OTA2201,22/11/07,33,47.61
OTA2201,22/11/07,34,46.47
OTA2201,22/11/07,35,45.81
OTA2201,22/11/07,36,44.2
OTA2201,22/11/07,37,43.89
OTA2201,22/11/07,38,43.89
OTA2201,22/11/07,39,42.31
OTA2201,22/11/07,40,42.28
OTA2201,22/11/07,41,42.33
OTA2201,22/11/07,42,44.2
OTA2201,22/11/07,43,43.51
OTA2201,22/11/07,44,42.79
OTA2201,22/11/07,45,42.09
OTA2201,22/11/07,46,40.99
OTA2201,22/11/07,47,39.83
OTA2201,22/11/07,48,38.72
OTA2201,23/11/07,1,41.95
OTA2201,23/11/07,2,41.76
OTA2201,23/11/07,3,41.64
OTA2201,23/11/07,4,40.28
OTA2201,23/11/07,5,39.8
OTA2201,23/11/07,6,37.45
OTA2201,23/11/07,7,39.43
OTA2201,23/11/07,8,39.47
OTA2201,23/11/07,9,40.02
OTA2201,23/11/07,10,40.09
OTA2201,23/11/07,11,41.9
OTA2201,23/11/07,12,42
OTA2201,23/11/07,13,43.6
OTA2201,23/11/07,14,44.98
OTA2201,23/11/07,15,45.02
OTA2201,23/11/07,16,44.35
OTA2201,23/11/07,17,44.58
OTA2201,23/11/07,18,44.39
OTA2201,23/11/07,19,44.51
OTA2201,23/11/07,20,45.48
OTA2201,23/11/07,21,48.03
OTA2201,23/11/07,22,47.64
OTA2201,23/11/07,23,47.94
OTA2201,23/11/07,24,45.47
OTA2201,23/11/07,25,45.49
OTA2201,23/11/07,26,45.41
OTA2201,23/11/07,27,45.41
OTA2201,23/11/07,28,44.77
OTA2201,23/11/07,29,44.62
OTA2201,23/11/07,30,44.8
OTA2201,23/11/07,31,45.56
OTA2201,23/11/07,32,45.71
OTA2201,23/11/07,33,45.31
OTA2201,23/11/07,34,44.49
OTA2201,23/11/07,35,44.49
OTA2201,23/11/07,36,44.9
OTA2201,23/11/07,37,44.09
OTA2201,23/11/07,38,44.01
OTA2201,23/11/07,39,43.11
OTA2201,23/11/07,40,42.35
OTA2201,23/11/07,41,42.54
OTA2201,23/11/07,42,43.21
OTA2201,23/11/07,43,43.15
OTA2201,23/11/07,44,42.26
OTA2201,23/11/07,45,42.06
OTA2201,23/11/07,46,40.28
OTA2201,23/11/07,47,40.12
OTA2201,23/11/07,48,36.32
OTA2201,24/11/07,1,38.54
OTA2201,24/11/07,2,36.46
OTA2201,24/11/07,3,38.54
OTA2201,24/11/07,4,38.54
OTA2201,24/11/07,5,39.85
OTA2201,24/11/07,6,39.78
OTA2201,24/11/07,7,39.78
OTA2201,24/11/07,8,36.46
OTA2201,24/11/07,9,36.46
OTA2201,24/11/07,10,39.42
OTA2201,24/11/07,11,39.85
OTA2201,24/11/07,12,39.04
OTA2201,24/11/07,13,41
OTA2201,24/11/07,14,41.84
OTA2201,24/11/07,15,41.86
OTA2201,24/11/07,16,42.07
OTA2201,24/11/07,17,42.05
OTA2201,24/11/07,18,42.95
OTA2201,24/11/07,19,43.41
OTA2201,24/11/07,20,44.56
OTA2201,24/11/07,21,44.71
OTA2201,24/11/07,22,44.67
OTA2201,24/11/07,23,43.3
OTA2201,24/11/07,24,43.69
OTA2201,24/11/07,25,44.68
OTA2201,24/11/07,26,44.42
OTA2201,24/11/07,27,44.28
OTA2201,24/11/07,28,44.56
OTA2201,24/11/07,29,44.4
OTA2201,24/11/07,30,43.46
OTA2201,24/11/07,31,43.46
OTA2201,24/11/07,32,42.45
OTA2201,24/11/07,33,43
OTA2201,24/11/07,34,42.33
OTA2201,24/11/07,35,42.73
OTA2201,24/11/07,36,42.32
OTA2201,24/11/07,37,43.37
OTA2201,24/11/07,38,43.34
OTA2201,24/11/07,39,44.65
OTA2201,24/11/07,40,42.27
OTA2201,24/11/07,41,41.96
OTA2201,24/11/07,42,42.59
OTA2201,24/11/07,43,41.86
OTA2201,24/11/07,44,41.91
OTA2201,24/11/07,45,41.92
OTA2201,24/11/07,46,41.17
OTA2201,24/11/07,47,40.73
OTA2201,24/11/07,48,41.2
OTA2201,25/11/07,1,41.71
OTA2201,25/11/07,2,40.88
OTA2201,25/11/07,3,41.22
OTA2201,25/11/07,4,40.25
OTA2201,25/11/07,5,40.02
OTA2201,25/11/07,6,40.02
OTA2201,25/11/07,7,40.02
OTA2201,25/11/07,8,40.02
OTA2201,25/11/07,9,39.09
OTA2201,25/11/07,10,40.02
OTA2201,25/11/07,11,40.13
OTA2201,25/11/07,12,40.02
OTA2201,25/11/07,13,40.74
OTA2201,25/11/07,14,41.49
OTA2201,25/11/07,15,41.05
OTA2201,25/11/07,16,42.11
OTA2201,25/11/07,17,40.02
OTA2201,25/11/07,18,41.55
OTA2201,25/11/07,19,41.78
OTA2201,25/11/07,20,42.07
OTA2201,25/11/07,21,41.95
OTA2201,25/11/07,22,41.38
OTA2201,25/11/07,23,37.62
OTA2201,25/11/07,24,38.36
OTA2201,25/11/07,25,39.2
OTA2201,25/11/07,26,38.37
OTA2201,25/11/07,27,40.77
OTA2201,25/11/07,28,39.95
OTA2201,25/11/07,29,39.84
OTA2201,25/11/07,30,39.94
OTA2201,25/11/07,31,39.98
OTA2201,25/11/07,32,41.76
OTA2201,25/11/07,33,41.75
OTA2201,25/11/07,34,37.72
OTA2201,25/11/07,35,38.49
OTA2201,25/11/07,36,38.5
OTA2201,25/11/07,37,41.06
OTA2201,25/11/07,38,38.75
OTA2201,25/11/07,39,38.49
OTA2201,25/11/07,40,37.77
OTA2201,25/11/07,41,38.85
OTA2201,25/11/07,42,43.08
OTA2201,25/11/07,43,42.31
OTA2201,25/11/07,44,42.66
OTA2201,25/11/07,45,41.52
OTA2201,25/11/07,46,39.62
OTA2201,25/11/07,47,38.81
OTA2201,25/11/07,48,39.45
OTA2201,26/11/07,1,37.14
OTA2201,26/11/07,2,35.01
OTA2201,26/11/07,3,40.02
OTA2201,26/11/07,4,39.59
OTA2201,26/11/07,5,38.54
OTA2201,26/11/07,6,38.13
OTA2201,26/11/07,7,38.13
OTA2201,26/11/07,8,37.49
OTA2201,26/11/07,9,38.18
OTA2201,26/11/07,10,38.21
OTA2201,26/11/07,11,40
OTA2201,26/11/07,12,41.63
OTA2201,26/11/07,13,40.36
OTA2201,26/11/07,14,42.05
OTA2201,26/11/07,15,42.24
OTA2201,26/11/07,16,43.65
OTA2201,26/11/07,17,44.66
OTA2201,26/11/07,18,44.7
OTA2201,26/11/07,19,45.15
OTA2201,26/11/07,20,46.06
OTA2201,26/11/07,21,46.9
OTA2201,26/11/07,22,46.75
OTA2201,26/11/07,23,48.18
OTA2201,26/11/07,24,48.54
OTA2201,26/11/07,25,48.2
OTA2201,26/11/07,26,48.32
OTA2201,26/11/07,27,56.83
OTA2201,26/11/07,28,56.81
OTA2201,26/11/07,29,50.21
OTA2201,26/11/07,30,47.65
OTA2201,26/11/07,31,46.81
OTA2201,26/11/07,32,48.19
OTA2201,26/11/07,33,59.74
OTA2201,26/11/07,34,59.74
OTA2201,26/11/07,35,50.45
OTA2201,26/11/07,36,48.19
OTA2201,26/11/07,37,47.56
OTA2201,26/11/07,38,46.71
OTA2201,26/11/07,39,44.74
OTA2201,26/11/07,40,43.02
OTA2201,26/11/07,41,43.86
OTA2201,26/11/07,42,44.82
OTA2201,26/11/07,43,44.82
OTA2201,26/11/07,44,45.44
OTA2201,26/11/07,45,44.94
OTA2201,26/11/07,46,43.37
OTA2201,26/11/07,47,42.24
OTA2201,26/11/07,48,41.5
OTA2201,27/11/07,1,39.93
OTA2201,27/11/07,2,40.8
OTA2201,27/11/07,3,43.31
OTA2201,27/11/07,4,40.02
OTA2201,27/11/07,5,40.02
OTA2201,27/11/07,6,40.02
OTA2201,27/11/07,7,41.47
OTA2201,27/11/07,8,41
OTA2201,27/11/07,9,39.61
OTA2201,27/11/07,10,39.71
OTA2201,27/11/07,11,38.8
OTA2201,27/11/07,12,37.15
OTA2201,27/11/07,13,40.02
OTA2201,27/11/07,14,42.53
OTA2201,27/11/07,15,45.34
OTA2201,27/11/07,16,47.77
OTA2201,27/11/07,17,51.5
OTA2201,27/11/07,18,51.88
OTA2201,27/11/07,19,51.86
OTA2201,27/11/07,20,48.25
OTA2201,27/11/07,21,47.72
OTA2201,27/11/07,22,57.13
OTA2201,27/11/07,23,57.76
OTA2201,27/11/07,24,65.97
OTA2201,27/11/07,25,56.85
OTA2201,27/11/07,26,60.08
OTA2201,27/11/07,27,57.4
OTA2201,27/11/07,28,56.5
OTA2201,27/11/07,29,57.58
OTA2201,27/11/07,30,57.48
OTA2201,27/11/07,31,58.68
OTA2201,27/11/07,32,59.53
OTA2201,27/11/07,33,58.53
OTA2201,27/11/07,34,58.46
OTA2201,27/11/07,35,56.84
OTA2201,27/11/07,36,56.47
OTA2201,27/11/07,37,45.75
OTA2201,27/11/07,38,51.88
OTA2201,27/11/07,39,45.62
OTA2201,27/11/07,40,43.63
OTA2201,27/11/07,41,42.88
OTA2201,27/11/07,42,44
OTA2201,27/11/07,43,44.72
OTA2201,27/11/07,44,44.3
OTA2201,27/11/07,45,44.29
OTA2201,27/11/07,46,40.85
OTA2201,27/11/07,47,42.81
OTA2201,27/11/07,48,42.41
OTA2201,28/11/07,1,41.92
OTA2201,28/11/07,2,42.37
OTA2201,28/11/07,3,41.39
OTA2201,28/11/07,4,41.25
OTA2201,28/11/07,5,42.29
OTA2201,28/11/07,6,41.12
OTA2201,28/11/07,7,42.97
OTA2201,28/11/07,8,38.7
OTA2201,28/11/07,9,38.46
OTA2201,28/11/07,10,38.59
OTA2201,28/11/07,11,41.43
OTA2201,28/11/07,12,43.64
OTA2201,28/11/07,13,42.78
OTA2201,28/11/07,14,48.25
OTA2201,28/11/07,15,55.85
OTA2201,28/11/07,16,50.94
OTA2201,28/11/07,17,50.99
OTA2201,28/11/07,18,50.8
OTA2201,28/11/07,19,49.49
OTA2201,28/11/07,20,45.86
OTA2201,28/11/07,21,44.5
OTA2201,28/11/07,22,45.05
OTA2201,28/11/07,23,43.06
OTA2201,28/11/07,24,43.1
OTA2201,28/11/07,25,43.4
OTA2201,28/11/07,26,44.26
OTA2201,28/11/07,27,44.07
OTA2201,28/11/07,28,45.84
OTA2201,28/11/07,29,44.92
OTA2201,28/11/07,30,44.91
OTA2201,28/11/07,31,52.6
OTA2201,28/11/07,32,46.15
OTA2201,28/11/07,33,46.72
OTA2201,28/11/07,34,46.55
OTA2201,28/11/07,35,47.02
OTA2201,28/11/07,36,47.25
OTA2201,28/11/07,37,45.85
OTA2201,28/11/07,38,46.03
OTA2201,28/11/07,39,43.7
OTA2201,28/11/07,40,43.67
OTA2201,28/11/07,41,43.7
OTA2201,28/11/07,42,44.64
OTA2201,28/11/07,43,45.87
OTA2201,28/11/07,44,45.74
OTA2201,28/11/07,45,41.99
OTA2201,28/11/07,46,43.8
OTA2201,28/11/07,47,45.3
OTA2201,28/11/07,48,41.77
OTA2201,29/11/07,1,40.88
OTA2201,29/11/07,2,40.45
OTA2201,29/11/07,3,40.58
OTA2201,29/11/07,4,40.63
OTA2201,29/11/07,5,40.02
OTA2201,29/11/07,6,40.02
OTA2201,29/11/07,7,40.79
OTA2201,29/11/07,8,40.79
OTA2201,29/11/07,9,41.62
OTA2201,29/11/07,10,41.11
OTA2201,29/11/07,11,42.68
OTA2201,29/11/07,12,42.78
OTA2201,29/11/07,13,45.02
OTA2201,29/11/07,14,45.51
OTA2201,29/11/07,15,47.15
OTA2201,29/11/07,16,49.34
OTA2201,29/11/07,17,49.21
OTA2201,29/11/07,18,47.99
OTA2201,29/11/07,19,46.89
OTA2201,29/11/07,20,47.57
OTA2201,29/11/07,21,45.24
OTA2201,29/11/07,22,46.93
OTA2201,29/11/07,23,45.54
OTA2201,29/11/07,24,46.67
OTA2201,29/11/07,25,47.27
OTA2201,29/11/07,26,49.44
OTA2201,29/11/07,27,63.7
OTA2201,29/11/07,28,51.8
OTA2201,29/11/07,29,52.43
OTA2201,29/11/07,30,48.54
OTA2201,29/11/07,31,52.03
OTA2201,29/11/07,32,61.54
OTA2201,29/11/07,33,44.98
OTA2201,29/11/07,34,61.39
OTA2201,29/11/07,35,61.92
OTA2201,29/11/07,36,60.33
OTA2201,29/11/07,37,43.75
OTA2201,29/11/07,38,43.75
OTA2201,29/11/07,39,43.69
OTA2201,29/11/07,40,48.75
OTA2201,29/11/07,41,53.95
OTA2201,29/11/07,42,51.81
OTA2201,29/11/07,43,50
OTA2201,29/11/07,44,55.32
OTA2201,29/11/07,45,48.47
OTA2201,29/11/07,46,45.46
OTA2201,29/11/07,47,43.46
OTA2201,29/11/07,48,39.14
OTA2201,30/11/07,1,37.92
OTA2201,30/11/07,2,38.25
OTA2201,30/11/07,3,39.79
OTA2201,30/11/07,4,40.02
OTA2201,30/11/07,5,40.02
OTA2201,30/11/07,6,40.02
OTA2201,30/11/07,7,40.1
OTA2201,30/11/07,8,39.83
OTA2201,30/11/07,9,39.98
OTA2201,30/11/07,10,42.01
OTA2201,30/11/07,11,42.95
OTA2201,30/11/07,12,45.02
OTA2201,30/11/07,13,45.02
OTA2201,30/11/07,14,46.8
OTA2201,30/11/07,15,48.11
OTA2201,30/11/07,16,49.13
OTA2201,30/11/07,17,51.05
OTA2201,30/11/07,18,56.55
OTA2201,30/11/07,19,57.88
OTA2201,30/11/07,20,57.24
OTA2201,30/11/07,21,55.43
OTA2201,30/11/07,22,55.78
